 ,10,20,30,40,50,60,70,80,90,100,110,
20,3.56663683019078,4.22307122507122,4.16191025641026,4.62199670619236,4.97739506869942,4.97540092820985,5.21225108225108,5.23631324300055,5.49016339869281,5.53459678608285,5.6922096908939,
30,3.75094091049303,4.11595441595442,4.3213717948718,4.67807023411371,4.92134387351779,4.82819264069264,4.84711779448622,4.976335156072,5.57615239078087,5.57326415414651,5.70999828001376,
40,3.69101882161838,4.15042735042735,4.49127647714604,4.55201035196687,4.97351778656127,4.90817892062171,5.02175547564564,5.04483177641072,5.49494907612168,5.52092842400118,5.70498574868544,
50,3.76113433019561,4.20698005698006,4.37756633221851,4.67561594202899,4.80743459439112,5.00223131940523,4.86690476190476,4.92425039872408,5.43380080102216,5.56136788048553,5.70756793945649,
60,3.69657049499444,4.14373219373219,4.26630769230769,4.65555797101449,4.78878223226049,4.88600837568229,4.96729114452799,4.91697387407914,5.48470769168912,5.57831465919701,5.72694653299917,
70,3.68590019365517,4.19358974358974,4.31569230769231,4.62,4.84664031620553,5.01004611330698,4.87498974709501,4.85751461988304,5.57908496732026,5.53569094304388,5.66157722738218,
80,3.69226921206343,4.19928774928775,4.43523076923077,4.62480434782609,4.81731601731602,5.02693675889328,5.03281152485958,4.89565390749601,5.54027777777778,5.57179271708684,5.56792293233083,
90,3.69684313832256,4.1454415954416,4.41383333333333,4.50769565217391,4.89636740071523,5.02056041784303,4.97127705627706,4.76345295055821,5.52292250233427,5.48584500466854,5.67475674480318,
100,3.64462269344486,4.18490028490028,4.43860256410256,4.63322463768116,4.82501646903821,4.91315170336909,5.05411825017088,5.05623642439432,5.54620743034056,5.52242763772176,5.57672342621259,
